OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
SXM-8,2021-049A,2024-09-20T09:09:04.955904,1.00270073,.0006347,0.0093,163.9154,232.9769,14.9680,0,U,48838,999,1222,0,-.213E-5,0
TIANLIAN 1-05,2021-063A,2024-09-23T14:26:22.028640,1.00272594,.0004138,0.0806,327.6049,238.2450,30.5118,0,U,49011,999,1174,0,.96E-6,0
STAR ONE D2,2021-069A,2024-09-23T00:17:44.346912,1.00270827,.0002606,0.0251,171.5484,3.8464,121.3067,0,U,49055,999,1159,0,-.275E-5,0
EUTELSAT QUANTUM,2021-069B,2024-09-23T12:52:17.167584,1.00274332,.0002299,0.0063,143.6682,61.0432,38.9391,0,U,49056,999,1159,0,.113E-5,0
ZHONGXING-2E,2021-071A,2024-09-23T13:48:57.482784,1.00273116,.0001514,0.0396,81.5892,177.2805,49.3202,0,U,49062,999,1170,0,-.304E-5,0
TJS-7,2021-077A,2024-09-23T13:53:05.309952,1.00270079,.000276,0.2797,271.1205,256.6834,303.8857,0,U,49115,999,323,0,-.136E-5,0
CHINASAT 9B,2021-080A,2024-09-23T13:07:32.955744,1.00269323,.0003775,0.0169,178.4671,22.9162,99.7764,0,U,49125,999,1131,0,-.325E-5,0
SHIJIAN-21 (SJ-21),2021-094A,2024-09-23T16:37:04.993824,1.00285105,.007764,9.9955,44.5221,36.2403,320.0184,0,U,49330,999,1092,0,-.231E-5,0
SES-17,2021-095A,2024-09-23T12:19:22.968192,1.00267361,.0001109,0.0154,147.1921,50.4477,282.9424,0,U,49332,999,1151,0,-.284E-5,0
SYRACUSE 4A,2021-095B,2024-09-23T04:16:41.690784,1.00270294,.000157,0.0164,181.5081,355.6291,295.0397,0,U,49333,999,1162,0,.124E-5,0
QZS-1R,2021-096A,2024-09-22T20:09:54.042912,1.00288525,.074391,36.1454,89.0456,269.8247,80.5556,0,U,49336,999,1066,0,-.258E-5,0
ZHONGXING-1D,2021-114A,2024-09-23T13:15:48.381984,1.00273777,.0001949,0.0464,358.8269,273.6877,59.4827,0,U,49505,999,1049,0,-.349E-5,0
STPSAT-6,2021-118A,2024-09-23T13:49:35.128992,1.00271627,.0001206,0.0198,158.9787,97.9054,201.7813,0,U,49817,999,1022,0,-.58E-6,0
LDPE-1,2021-118B,2024-09-23T13:53:42.842976,1.00519464,.0004511,2.6049,86.7174,151.3259,235.9453,0,U,49818,999,1030,0,-.182E-5,0
EXPRESS AMU-7,2021-123A,2024-09-22T14:12:13.591872,1.00270843,.0000269,0.0316,253.1262,214.1850,252.7031,0,U,50001,999,1020,0,-.253E-5,0
EXPRESS AMU-3,2021-123B,2024-09-22T17:00:13.183488,1.00269660,.0000267,0.0218,203.6720,221.1350,295.1957,0,U,50002,999,69,0,-.332E-5,0
TIANLIAN 2-02,2021-124A,2024-09-23T13:34:33.227040,1.00271253,.0002571,0.4217,273.2591,313.6659,150.5747,0,U,50005,999,1028,0,-.27E-6,0
TURKSAT 5B,2021-126A,2024-09-23T12:50:32.078400,1.00270930,.0002236,0.0686,346.4684,310.4765,300.5715,0,U,50212,999,996,0,.134E-5,0
INMARSAT 6-F1,2021-128A,2024-09-22T01:45:12.659616,1.00269838,.0000291,0.0140,188.2650,65.0632,218.1449,0,U,50319,999,989,0,-.181E-5,0
SHIYAN 12 01 (SY-12 01),2021-129A,2024-09-23T17:58:41.177280,1.00113560,.0001253,2.0353,89.1977,279.0322,72.9566,0,U,50321,999,1018,0,-.8E-6,0
SHIYAN 12 02 (SY-12 02),2021-129B,2024-09-23T16:49:42.820320,1.00061502,.0003378,2.0351,89.2195,152.6193,75.7373,0,U,50322,999,1017,0,.55E-6,0
TJS-9,2021-135A,2024-09-23T13:17:48.485760,1.00266850,.0000768,0.0498,287.6046,328.2968,83.5960,0,U,50574,999,1009,0,-.312E-5,0
USA 324,2022-006A,2024-09-01T07:23:36.538656,1.00091944,.0001485,1.5574,87.3122,63.8248,64.4114,0,U,51280,999,957,0,-.373E-5,0
USA 325,2022-006B,2024-09-16T03:06:42.657696,1.00115184,.0000566,0.5595,86.6072,166.9692,218.8866,0,U,51281,999,972,0,-.15E-6,0
GOES 18,2022-021A,2024-09-23T01:41:33.677952,1.00273870,.0000711,0.0210,0.2671,260.6002,349.9587,0,U,51850,999,25,0,.85E-6,0
ZHONGXING-6D,2022-038A,2024-09-22T15:31:42.924576,1.00273582,.0002285,0.0374,240.6977,341.2301,138.0660,0,U,52255,999,908,0,-.364E-5,0
NILESAT 301,2022-061A,2024-09-23T14:19:36.681312,1.00272077,.0001948,0.0590,1.3220,190.3368,19.1736,0,U,52817,999,840,0,-.7E-6,0
CMS-02 (GSAT 24),2022-067A,2024-09-23T13:57:42.621120,1.00272811,.0005532,0.0393,250.0635,224.5673,180.7219,0,U,52903,999,827,0,-.178E-5,0
MEASAT 3D,2022-067B,2024-09-23T13:49:42.483360,1.00271878,.0001458,0.0475,334.8321,273.6158,53.4178,0,U,52904,999,831,0,-.255E-5,0
SES-22,2022-071A,2024-09-23T11:29:45.860064,1.00271796,.0002305,0.0184,138.3194,89.0602,168.8661,0,U,52933,999,117,0,.93E-6,0
WFOV (USA 332),2022-073A,2024-09-23T13:12:40.722048,1.00273122,.0001816,2.0762,86.8115,52.8746,180.6601,0,U,52940,999,803,0,-.374E-5,0
TIANLIAN 2-03,2022-078A,2024-09-22T23:08:43.810944,1.00272699,.0001762,0.9806,278.5852,271.6747,169.7460,0,U,53100,999,821,0,.6E-6,0
SBIRS GEO-6 (USA 336),2022-092A,2024-09-23T13:18:18.513216,1.00270429,.0001772,4.4504,311.4348,244.0359,145.8429,0,U,53355,999,790,0,-.306E-5,0
EUTELSAT KONNECT VHTS,2022-110A,2024-09-23T05:40:42.678048,1.00270953,.0002821,0.0526,97.1377,78.3076,275.0243,0,U,53765,999,55,0,.6E-7,0
ZHONGXING-1E,2022-112A,2024-09-23T13:01:55.164576,1.00269229,.0002409,0.0324,50.0271,200.7367,28.9391,0,U,53813,999,751,0,-.161E-5,0
SES-20,2022-123A,2024-09-22T20:42:10.711008,1.00270575,.0001467,0.0097,165.7775,308.2729,95.6043,0,U,53960,999,720,0,-.112E-5,0
SES-21,2022-123B,2024-09-23T13:44:04.845120,1.00270978,.0001075,0.0176,85.4344,90.4452,262.0577,0,U,53961,999,88,0,.57E-6,0
GALAXY 33 (G-33),2022-128A,2024-09-23T13:43:34.817664,1.00271824,.0001873,0.0186,160.2314,30.4833,245.0730,0,U,54026,999,741,0,.67E-6,0
GALAXY 34 (G-34),2022-128B,2024-09-22T15:25:54.368832,1.00271778,.0001489,0.0136,136.5132,42.6406,285.3157,0,U,54027,999,757,0,.49E-6,0
ANGOSAT 2,2022-131A,2024-09-23T14:28:07.120416,1.00271114,.000032,0.0146,177.9621,249.4692,175.5379,0,U,54033,999,713,0,.123E-5,0
EUTELSAT HOTBIRD 13F,2022-134A,2024-09-23T14:25:14.471616,1.00272345,.0001892,0.0690,291.3092,62.6287,238.3119,0,U,54048,999,711,0,.75E-6,0
LDPE-2,2022-144A,2024-09-23T11:57:37.488384,0.99938491,.0002278,4.0498,64.9403,244.2026,125.0152,0,U,54219,999,548,0,-.35E-6,0
EUTELSAT HOTBIRD 13G,2022-146A,2024-09-23T02:24:28.392768,1.00270856,.0002075,0.0541,246.2365,300.0093,225.3140,0,U,54225,999,114,0,.76E-6,0
ZHONGXING-19,2022-148A,2024-09-23T14:00:14.515776,1.00271776,.0008656,0.0162,131.8315,100.9347,143.5970,0,U,54230,999,704,0,-.92E-6,0
GALAXY 31 (G-31),2022-153A,2024-09-23T13:46:57.493056,1.00272146,.0001596,0.0117,187.6239,19.1400,241.8850,0,U,54243,999,83,0,.1E-7,0
GALAXY 32 (G-32),2022-153B,2024-09-23T01:54:34.348608,1.00270852,.0000423,0.0133,254.3276,18.2651,27.4740,0,U,54244,999,680,0,-.185E-5,0
EUTELSAT 10B,2022-157A,2024-09-23T14:24:21.926592,1.00269582,.0000691,0.0546,94.4126,289.4947,205.0997,0,U,54259,999,669,0,.56E-6,0
GALAXY 35 (G-35),2022-170A,2024-09-23T13:54:57.907296,1.00271570,.0002063,0.0083,189.6520,2.8990,286.0079,0,U,54741,999,656,0,-.174E-5,0
GALAXY 36 (G-36),2022-170B,2024-09-23T03:38:17.205792,1.00271389,.0002115,0.0194,125.0841,20.7419,182.2389,0,U,54742,999,643,0,-.196E-5,0
METEOSAT-12 (MTG-I1),2022-170C,2024-09-23T07:29:35.964384,1.00269656,.0001954,0.5668,39.8682,110.7669,324.1376,0,U,54743,999,664,0,-.18E-6,0
SHIJIAN-23 (SJ-23),2023-002A,2024-09-23T16:41:42.686880,1.00477815,.0001143,2.0837,86.4294,153.8440,85.8993,0,U,55131,999,635,0,-.124E-5,0
USA 340,2022-144E,2024-09-16T22:01:42.590784,0.99551915,.0001934,4.0008,65.7300,103.3914,262.3274,0,U,55138,999,537,0,-.208E-5,0
APSTAR-6E,2023-005A,2024-09-22T21:50:06.720864,1.00273073,.0002697,0.0440,101.4702,338.3913,23.9627,0,U,55239,999,1252,0,-.328E-5,0
USA 342,2023-008A,2024-09-21T07:45:42.725952,1.00270604,.000025,0.0216,184.3520,79.5168,237.0390,0,U,55263,999,104,0,.129E-5,0
LDPE-3A,2023-008B,2024-09-23T13:00:10.075392,1.00558076,.0000617,0.5826,88.5181,167.1141,17.5469,0,U,55264,999,548,0,-.166E-5,0
ELEKTRO-L 4,2023-016A,2024-09-23T12:45:13.073184,1.00270633,.000247,0.0524,17.7233,219.1977,123.0651,0,U,55506,999,598,0,-.71E-6,0
AMAZONAS NEXUS,2023-017A,2024-09-22T10:38:42.758016,1.00268983,.0002317,0.0479,30.5069,114.4441,315.5044,0,U,55508,999,591,0,-.293E-5,0
ZHONGXING-26,2023-023A,2024-09-22T23:30:34.410816,1.00274635,.0001896,0.0712,80.2625,44.6448,355.1817,0,U,55686,999,589,0,-.365E-5,0
LUCH-5X (OLYMP-K 2),2023-031A,2024-09-23T16:04:12.084384,1.00272282,.0001005,0.0353,258.4235,330.7420,13.9787,0,U,55841,999,561,0,-.22E-6,0
GAOFEN-13 02,2023-036A,2024-09-23T13:04:51.195936,1.00266653,.0004822,1.8160,308.3863,300.7216,96.5456,0,U,55912,999,576,0,-.246E-5,0
SES-18,2023-038A,2024-09-23T02:08:17.178144,1.00272065,.0002518,0.0327,257.5853,333.1637,60.6621,0,U,55970,999,576,0,-.112E-5,0
SES-19,2023-038B,2024-09-23T13:42:57.286368,1.00272715,.0001591,0.0305,279.0835,276.2540,238.3979,0,U,55971,999,573,0,.76E-6,0
INTELSAT 40E (IS-40E),2023-052A,2024-09-23T01:54:34.348608,1.00271114,.00027,0.0097,202.4761,353.4649,104.1271,0,U,56174,999,548,0,-.185E-5,0
VIASAT-3,2023-060A,2024-09-22T21:33:42.673248,1.00270183,.0000084,0.0246,195.3625,253.4635,147.8768,0,U,56370,999,510,0,-.196E-5,0
ARCTURUS,2023-060B,2024-09-23T13:00:55.113984,1.00271520,.0000745,1.1347,87.5826,181.0886,7.4681,0,U,56371,999,512,0,-.129E-5,0
GS-1,2023-060C,2024-09-23T04:15:42.555168,1.00244459,.0002615,1.0862,86.8828,263.6211,159.5499,0,U,56372,999,120,0,-.176E-5,0
BEIDOU-3 G4,2023-066A,2024-09-23T12:12:42.735744,1.00270078,.0005771,1.8823,288.5292,237.6203,179.7852,0,U,56564,999,506,0,-.126E-5,0
ARABSAT-7B (BADR-8),2023-075A,2024-09-23T07:47:42.614592,1.00271900,.0001587,0.0745,21.0104,337.0053,147.5779,0,U,56757,999,480,0,.133E-5,0
IRNSS-1J (NVS-01),2023-076A,2024-09-23T13:15:40.876416,1.00265909,.0006015,3.7498,263.9803,347.4476,79.8372,0,U,56759,999,478,0,-.352E-5,0
NUSANTARA TIGA (SATRIA),2023-086A,2024-09-23T08:11:23.123040,1.00268281,.0002795,0.0424,6.5579,280.0360,344.9329,0,U,57045,999,342,0,-.247E-5,0
H2SAT (HEINRICH HERTZ),2023-093A,2024-09-23T07:29:50.977248,1.00270145,.0000824,0.0185,152.8654,90.5658,232.1695,0,U,57213,999,458,0,-.11E-6,0
SYRACUSE 4B,2023-093B,2024-09-23T13:20:40.959168,1.00272045,.0000467,0.0173,183.1151,76.3419,297.0284,0,U,57214,999,62,0,-.66E-6,0
JUPITER 3 (ECHOSTAR 24),2023-108A,2024-09-19T06:26:09.340224,1.00271847,.0001421,0.0133,135.9263,37.7192,186.3692,0,U,57479,999,427,0,-.158E-5,0
GALAXY 37 (G-37),2023-112A,2024-09-23T13:45:12.402144,1.00273057,.0002259,0.0182,275.8687,286.6062,239.7336,0,U,57493,999,420,0,.36E-6,0
LUDI TANCE-4 01A,2023-120A,2024-09-23T10:07:51.035808,1.00276037,.0001718,15.6493,209.4099,358.7064,36.1662,0,U,57624,999,421,0,-.201E-5,0
TJS-10,2023-169A,2024-09-23T16:57:33.486048,1.00272601,.0004585,0.9045,87.8413,135.7845,206.7026,0,U,58204,999,334,0,-.11E-6,0
ZHONGXING-6E,2023-172A,2024-09-23T13:11:40.668864,1.00272656,.000246,0.0266,255.1634,290.3007,130.8697,0,U,58253,999,332,0,-.374E-5,0
YAOGAN-41,2023-197A,2024-09-23T13:03:27.326592,1.00267848,.001599,4.3943,307.8577,193.9626,180.0701,0,U,58582,999,299,0,-.375E-5,0
OVZON-3,2024-003A,2024-09-23T12:55:39.842112,1.00272875,.0002121,0.0091,192.3109,33.8257,30.3446,0,U,58698,999,110,0,.39E-6,0
INSAT-3DS,2024-033A,2024-09-23T13:02:02.671872,1.00271460,.0001691,0.0296,263.4119,294.8241,82.2413,0,U,58990,999,4073,0,-.169E-5,0
MERAH PUTIH 2,2024-035A,2024-09-23T13:10:55.631136,1.00269509,.0002328,0.0161,175.2407,33.1338,105.1900,0,U,58995,999,225,0,-.37E-5,0
TJS-11,2024-037A,2024-09-23T17:44:12.624000,1.00278420,.0005305,5.1631,321.7055,255.3572,172.1830,0,U,59020,999,227,0,-.38E-5,0
HULIANWAN GAOGUI-01 (HG-01),2024-040A,2024-09-23T07:39:42.735168,1.00271253,.0005914,0.0445,8.9795,324.7175,177.5841,0,U,59069,999,99,0,.144E-5,0
EUTELSAT 36D,2024-059A,2024-09-23T16:14:12.600672,1.00270861,.0000498,0.0043,241.0769,318.8257,82.5011,0,U,59346,999,180,0,.143E-5,0
PAKSAT-MM1,2024-104A,2024-09-23T07:39:42.735168,1.00271001,.0001658,0.0120,175.1527,133.0508,207.5420,0,U,59915,999,126,0,.142E-5,0
GOES 19,2024-119A,2024-09-23T13:55:57.957888,1.00271271,.0001379,0.0415,359.7468,103.1476,19.5313,0,U,60133,999,63,0,-.195E-5,0
ZHONGXING-3A,2024-122A,2024-09-23T13:08:25.827360,1.00268943,.0002512,0.0182,129.8491,83.1166,88.5885,0,U,60179,999,97,0,-.326E-5,0
TURKSAT 6A,2024-127A,2024-09-22T20:30:49.156704,1.00266313,.0004052,0.0568,282.4206,314.3568,123.1948,0,U,60233,999,68,0,.104E-5,0
HULIANWAN GAOGUI-02 (HG-02),2024-135A,2024-09-23T11:39:20.897856,1.00273530,.00022,0.0554,312.9955,277.5173,100.2168,0,U,60327,999,116,0,-.185E-5,0
