OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-31578,2024-057B,2024-09-23T12:44:09.317760,15.40684199,.0001168,43.0015,342.6020,242.6717,117.4021,0,U,59321,999,2810,-.27189E-4,-.1438E-4,0
STARLINK-31530,2024-057C,2024-09-23T14:40:05.225376,15.40687496,.0001865,43.0030,342.3471,282.7148,77.3500,0,U,59322,999,2811,-.51764E-4,-.2464E-4,0
STARLINK-31565,2024-057D,2024-09-23T12:31:15.388032,15.40680782,.0002139,43.0007,342.5277,275.2061,84.8551,0,U,59323,999,2810,-.38505E-4,-.1911E-4,0
STARLINK-31570,2024-057E,2024-09-23T13:51:42.222528,15.40676125,.0001208,43.0062,342.0894,266.7761,93.2957,0,U,59324,999,2811,.50713E-4,.1814E-4,0
STARLINK-31611,2024-057F,2024-09-23T12:53:48.713568,15.40705005,.0002015,43.0055,342.6495,257.1066,102.9565,0,U,59325,999,2810,-.5817E-4,-.2733E-4,0
STARLINK-31632,2024-057G,2024-09-23T13:42:00.962208,15.40693556,.0001677,43.0068,342.0353,253.0779,106.9893,0,U,59326,999,2811,-.1177E-4,-.795E-5,0
STARLINK-31599,2024-057H,2024-09-23T11:46:17.173920,15.40682208,.0000401,43.0025,343.1641,192.9166,167.1680,0,U,59327,999,2809,.19525E-4,.512E-5,0
STARLINK-31614,2024-057J,2024-09-23T06:46:50.755296,15.40704355,.0002417,43.0023,344.1764,269.9025,90.1555,0,U,59328,999,2806,.20614E-4,.557E-5,0
STARLINK-31493,2024-057K,2024-09-23T14:46:33.544992,15.40665744,.0000802,42.9991,342.3767,218.4178,141.6621,0,U,59329,999,2811,-.52124E-4,-.2477E-4,0
STARLINK-31634,2024-057L,2024-09-23T14:07:49.293408,15.40678666,.0001923,43.0058,342.1787,292.6375,67.4278,0,U,59330,999,2811,.70157E-4,.2626E-4,0
STARLINK-31633,2024-057M,2024-09-23T13:48:29.173824,15.40671499,.0001566,43.0058,342.0715,195.1825,164.8984,0,U,59331,999,2811,-.47234E-4,-.2274E-4,0
STARLINK-31594,2024-057N,2024-09-23T11:55:45.899328,15.40672355,.0001997,43.0027,342.3375,280.9995,79.0637,0,U,59332,999,2810,-.81473E-4,-.3702E-4,0
STARLINK-31572,2024-057P,2024-09-23T14:56:00.170880,15.40708940,.0000414,43.0006,341.5590,139.0641,221.0246,0,U,59333,999,2812,.95703E-4,.3698E-4,0
STARLINK-31573,2024-057Q,2024-09-23T12:50:35.406528,15.40693700,.0002675,43.0044,342.6292,262.8049,97.2504,0,U,59334,999,2810,.44673E-4,.1562E-4,0
STARLINK-31588,2024-057R,2024-09-23T06:43:37.049088,15.40713112,.0001302,43.0037,344.1615,260.8969,99.1740,0,U,59335,999,2806,.43458E-4,.1513E-4,0
STARLINK-31596,2024-057S,2024-09-23T14:43:18.405408,15.40691521,.000223,43.0041,342.3613,290.6867,69.3750,0,U,59336,999,2811,-.12716E-4,-.835E-5,0
STARLINK-31612,2024-057T,2024-09-23T06:27:29.271456,15.40704937,.0001874,42.9990,344.0695,254.8108,105.2541,0,U,59337,999,2806,-.14267E-4,-.9E-5,0
STARLINK-31550,2024-057U,2024-09-23T06:24:17.553312,15.40828201,.0000902,43.0013,344.0562,235.3064,124.7708,0,U,59338,999,2806,.13097E-2,.55035E-3,0
STARLINK-31473,2024-057V,2024-09-23T06:50:03.704640,15.40699981,.0002262,43.0009,344.1882,271.6234,88.4363,0,U,59339,999,2806,.13469E-3,.5327E-4,0
STARLINK-31562,2024-057W,2024-09-23T12:02:24.858240,15.40686880,.0000293,43.0038,343.2542,232.9479,127.1351,0,U,59340,999,2809,.20777E-5,-.216E-5,0
STARLINK-31600,2024-057X,2024-09-23T12:28:02.103456,15.40676672,.0001327,42.9994,342.5134,274.9388,85.1317,0,U,59341,999,2934,-.20335E-4,-.1152E-4,0
STARLINK-31628,2024-057Y,2024-09-23T13:54:54.512640,15.40674941,.0001902,43.0012,342.1028,286.9918,73.0730,0,U,59342,999,2811,-.20063E-3,-.8668E-4,0
STARLINK-31605,2024-060A,2024-09-22T17:45:35.819424,15.40660669,.0001191,43.0070,49.7082,265.1819,94.8902,0,U,59348,999,2826,.19673E-3,.7912E-4,0
STARLINK-31532,2024-060B,2024-09-23T10:07:18.135552,15.40702667,.0001923,43.0053,45.3588,277.1303,82.9335,0,U,59349,999,2848,.26417E-4,.8E-5,0
STARLINK-31593,2024-060C,2024-09-23T10:29:52.677600,15.40709390,.0001999,43.0130,45.4875,288.5382,71.5258,0,U,59350,999,2843,-.31024E-4,-.16E-4,0
STARLINK-31555,2024-060D,2024-09-23T09:44:41.319456,15.40739994,.0002393,43.0058,45.2334,287.3995,72.6600,0,U,59351,999,2848,.78756E-4,.2991E-4,0
STARLINK-31561,2024-060E,2024-09-23T10:39:34.018272,15.40694656,.0001258,43.0038,45.5302,266.6458,93.4254,0,U,59352,999,2843,.30942E-4,.989E-5,0
STARLINK-31413,2024-060F,2024-09-23T10:20:12.325344,15.40711352,.0001319,43.0039,45.4261,265.7220,94.3486,0,U,59353,999,2843,-.55615E-4,-.2627E-4,0
STARLINK-31422,2024-060G,2024-09-22T19:28:24.801888,15.40699676,.0001308,43.0073,48.5113,278.4888,81.5820,0,U,59354,999,2834,.54108E-4,.1957E-4,0
STARLINK-31416,2024-060H,2024-09-23T09:57:36.518400,15.40714730,.0001285,43.0029,45.3052,280.0382,80.0330,0,U,59355,999,2843,.69643E-4,.2608E-4,0
STARLINK-31552,2024-060J,2024-09-22T16:08:48.840864,15.40686905,.0001398,43.0055,49.2063,269.0009,91.0688,0,U,59356,999,2832,.50079E-4,.1788E-4,0
STARLINK-31557,2024-060K,2024-09-23T14:00:01.999872,15.52003076,.0011388,43.0024,43.7620,352.2884,98.9920,0,U,59357,999,596,.26156E-2,.164927E-2,0
STARLINK-31559,2024-060L,2024-09-23T10:13:45.056352,15.40707776,.0001466,43.0059,45.3907,275.8407,84.2282,0,U,59358,999,2843,.56008E-5,-.7E-6,0
STARLINK-31501,2024-060M,2024-09-23T09:35:02.651136,15.40702560,.0000772,43.0055,45.1880,270.4189,89.6579,0,U,59359,999,2843,.72737E-4,.2736E-4,0
STARLINK-31549,2024-060N,2024-09-23T10:23:26.212992,15.40706264,.0001513,43.0056,45.4428,273.6247,86.4436,0,U,59360,999,2843,-.13018E-4,-.847E-5,0
STARLINK-31560,2024-060P,2024-09-23T11:14:50.944416,15.40704185,.0001505,43.0046,44.8438,273.5813,86.4871,0,U,59361,999,2844,-.80741E-5,-.641E-5,0
STARLINK-31571,2024-060Q,2024-09-23T11:11:36.940128,15.40710956,.000146,43.0029,44.8211,247.6748,112.3954,0,U,59362,999,2844,.58048E-5,-.61E-6,0
STARLINK-31553,2024-060R,2024-09-23T10:24:51.154560,15.45480432,.0004958,43.0071,44.5808,354.2483,5.8317,0,U,59363,999,2844,.685E-3,.3346E-3,0
STARLINK-31547,2024-060S,2024-09-23T10:42:47.261376,15.40717287,.0001762,43.0063,45.5412,259.4128,100.6530,0,U,59364,999,2843,-.40617E-4,-.2001E-4,0
STARLINK-31537,2024-060T,2024-09-22T16:24:56.766240,15.40682019,.0001658,43.0070,49.2724,272.8953,87.1714,0,U,59365,999,2832,.38864E-4,.1319E-4,0
STARLINK-31451,2024-060U,2024-09-23T08:53:18.353184,15.40713214,.0000663,43.0026,45.8317,270.1564,89.9216,0,U,59366,999,2842,.14922E-3,.5938E-4,0
STARLINK-31428,2024-060V,2024-09-23T10:16:58.745280,15.40705879,.0001215,43.0045,45.4078,275.6348,84.4370,0,U,59367,999,2843,.19478E-4,.51E-5,0
STARLINK-31419,2024-060W,2024-09-23T10:10:32.422368,15.40698676,.0001165,43.0043,45.3708,266.5276,93.5447,0,U,59368,999,2843,.35364E-5,-.156E-5,0
STARLINK-31583,2024-060X,2024-09-23T10:55:42.060288,15.40689563,.0001114,43.0047,45.6112,266.1601,93.9128,0,U,59369,999,2843,.79509E-4,.3018E-4,0
STARLINK-31461,2024-060Y,2024-09-23T02:59:14.608032,15.40701383,.0001262,43.0047,47.4269,252.0118,108.0601,0,U,59370,999,2832,.42405E-4,.1468E-4,0
STARLINK-31641,2024-062A,2024-09-23T13:35:30.088608,15.37878091,.0001383,53.1599,211.3960,90.8245,269.2917,0,U,59374,999,2813,.21404E-5,-.311E-5,0
STARLINK-31430,2024-062B,2024-09-23T13:14:24.182592,15.39608304,.0000794,53.1593,211.2997,85.9550,274.1545,0,U,59375,999,2798,.17106E-4,.285E-5,0
STARLINK-31695,2024-062C,2024-09-23T14:00:01.999872,15.39628625,.0001152,53.1575,210.9522,113.7946,165.1020,0,U,59376,999,595,-.12228E-2,-.4901E-3,0
STARLINK-31716,2024-062D,2024-09-23T14:00:01.999872,15.46389749,.0005123,53.1564,209.8386,141.5051,343.9855,0,U,59377,999,580,.27827E-2,.141998E-2,0
STARLINK-31710,2024-062E,2024-09-23T06:20:21.986304,15.39625060,.0001178,53.1578,212.3511,70.4786,289.6346,0,U,59378,999,2806,.15214E-3,.5692E-4,0
STARLINK-31698,2024-062F,2024-09-23T00:19:21.340416,15.39624946,.0001315,53.1579,213.6450,82.0444,278.0710,0,U,59379,999,2802,.67749E-4,.2312E-4,0
STARLINK-31680,2024-062G,2024-09-23T03:46:21.778464,15.39619771,.0001119,53.1581,213.1090,74.5337,285.5791,0,U,59380,999,2804,.19768E-4,.392E-5,0
STARLINK-31713,2024-062H,2024-09-23T13:27:16.956288,15.39629526,.0000783,53.1592,211.3585,99.7004,260.4089,0,U,59381,999,2810,.71037E-4,.2444E-4,0
STARLINK-31705,2024-062J,2024-09-23T03:19:37.212960,15.39634716,.0000955,53.1578,212.9891,112.4846,247.6260,0,U,59382,999,2804,.18868E-4,.356E-5,0
STARLINK-31709,2024-062K,2024-09-23T13:40:31.361088,15.39620806,.0001154,53.1604,210.7043,91.6935,268.4202,0,U,59383,999,2811,.10216E-4,.9E-7,0
STARLINK-31715,2024-062L,2024-09-23T13:33:44.717760,15.38765743,.0001341,53.1595,211.3838,91.2012,268.9146,0,U,59384,999,2814,-.65151E-5,-.649E-5,0
STARLINK-31717,2024-062M,2024-09-23T14:01:03.765504,15.39625165,.0001364,53.1588,210.7934,66.0763,294.0385,0,U,59385,999,2814,.98952E-4,.3561E-4,0
STARLINK-31688,2024-062N,2024-09-23T05:46:34.771872,15.39627443,.0001539,53.1601,212.9159,61.7512,298.3648,0,U,59386,999,2805,.30426E-4,.818E-5,0
STARLINK-31714,2024-062P,2024-09-23T14:00:34.167456,15.39643067,.0001205,53.1603,210.7876,82.7186,277.3956,0,U,59387,999,2810,-.20566E-3,-.8622E-4,0
STARLINK-31643,2024-062Q,2024-09-23T06:19:53.155488,15.39619664,.000099,53.1587,212.3470,67.9641,292.1469,0,U,59388,999,2810,-.2239E-4,-.1294E-4,0
STARLINK-31647,2024-062R,2024-09-23T13:07:42.482208,15.39622674,.0001014,53.1594,211.2718,111.7082,248.4031,0,U,59389,999,2814,-.25971E-4,-.1438E-4,0
STARLINK-31649,2024-062S,2024-09-23T14:00:01.999872,15.39644804,.00013,53.1576,210.8983,102.1164,202.5168,0,U,59390,999,595,-.13483E-2,-.53993E-3,0
STARLINK-31644,2024-062T,2024-09-23T02:53:00.305952,15.39619556,.0001143,53.1591,213.5865,87.9330,272.1806,0,U,59391,999,2807,.36105E-4,.1045E-4,0
STARLINK-31626,2024-062U,2024-09-23T13:01:00.219360,15.39642873,.0001436,53.1600,211.2477,113.6013,246.5143,0,U,59392,999,2814,.50584E-4,.1626E-4,0
STARLINK-31443,2024-062V,2024-09-23T05:43:48.774144,15.39607015,.0001074,53.1603,203.4877,72.8467,287.2655,0,U,59393,999,2822,.82434E-4,.2898E-4,0
STARLINK-31607,2024-062W,2024-09-23T06:39:56.629728,15.39626531,.0001109,53.1595,212.4342,79.1442,280.9688,0,U,59394,999,2809,.50265E-4,.1612E-4,0
STARLINK-31608,2024-062X,2024-09-23T13:53:53.381184,15.39627323,.0001371,53.1604,210.7591,79.3251,280.7908,0,U,59397,999,2810,.29437E-4,.778E-5,0
STARLINK-31534,2024-064A,2024-09-23T12:58:38.400672,15.40708108,.0001172,43.0055,197.6499,318.3520,41.7248,0,U,59398,999,2759,-.40015E-4,-.1975E-4,0
STARLINK-31544,2024-064B,2024-09-23T12:36:03.554496,15.40696245,.0001594,43.0049,197.5240,275.3000,84.7675,0,U,59399,999,2765,.14945E-4,.321E-5,0
STARLINK-31545,2024-064C,2024-09-23T12:00:34.324992,15.40703632,.0000946,43.0063,197.3384,288.4451,71.6303,0,U,59400,999,2765,.23134E-4,.663E-5,0
STARLINK-31507,2024-064D,2024-09-23T05:34:15.133440,15.40701673,.0001312,43.0049,198.7579,265.0810,94.9896,0,U,59401,999,2755,.14976E-4,.322E-5,0
STARLINK-31543,2024-064E,2024-09-23T12:23:09.290400,15.40698945,.0001427,43.0045,197.4554,274.5760,85.4933,0,U,59402,999,2765,.13553E-4,.263E-5,0
STARLINK-31366,2024-064F,2024-09-23T12:03:47.745216,15.40702540,.0001435,43.0058,197.3503,275.7996,84.2697,0,U,59403,999,2765,.5982E-4,.2196E-4,0
STARLINK-31374,2024-064G,2024-09-23T14:00:01.999872,15.45169603,.0006134,43.0029,194.0252,225.3952,316.7331,0,U,59404,999,596,.22819E-2,.112188E-2,0
STARLINK-31400,2024-064H,2024-09-23T12:48:57.212928,15.40703998,.0001549,43.0034,197.5939,260.9772,99.0909,0,U,59405,999,2765,.30477E-4,.97E-5,0
STARLINK-31391,2024-064J,2024-09-23T12:42:30.079584,15.40708200,.0001495,43.0026,197.5568,262.9270,97.1417,0,U,59406,999,2765,.93449E-4,.3603E-4,0
STARLINK-31387,2024-064K,2024-09-23T12:29:35.752416,15.40712459,.0000914,43.0051,197.4892,307.3146,52.7628,0,U,59407,999,2765,.47361E-4,.1676E-4,0
STARLINK-31367,2024-064L,2024-09-23T02:01:31.765152,15.40707445,.0001219,42.9999,198.4647,263.7865,96.2853,0,U,59408,999,2760,.9724E-4,.3762E-4,0
STARLINK-31396,2024-064M,2024-09-23T05:18:07.813728,15.40694829,.0001231,43.0038,198.6707,269.6824,90.3891,0,U,59409,999,2755,-.92035E-5,-.688E-5,0
STARLINK-31412,2024-064N,2024-09-23T11:57:21.036096,15.40701588,.0001383,43.0078,197.3137,270.8700,89.1998,0,U,59410,999,2765,-.25773E-4,-.138E-4,0
STARLINK-31483,2024-064P,2024-09-23T04:33:10.528416,15.40692645,.0001039,43.0032,199.3038,268.5450,91.5287,0,U,59411,999,2760,-.25607E-4,-.1372E-4,0
STARLINK-31568,2024-064Q,2024-09-23T12:16:42.398976,15.40700671,.0001234,43.0039,197.4190,294.4169,65.6559,0,U,59412,999,2765,-.26221E-4,-.1399E-4,0
STARLINK-31615,2024-064R,2024-09-23T12:22:54.757056,15.45222241,.00058,42.9999,196.5742,238.2844,121.7449,0,U,59413,999,2766,.11325E-3,.5194E-4,0
STARLINK-31457,2024-064S,2024-09-23T12:06:37.242144,15.40707698,.0001243,43.0082,195.6093,300.8982,59.1752,0,U,59414,999,2767,.10414E-4,.132E-5,0
STARLINK-31398,2024-064T,2024-09-23T04:04:08.071104,15.40689554,.0001491,43.0035,199.1480,296.8315,63.2389,0,U,59415,999,2760,.13159E-4,.246E-5,0
STARLINK-31399,2024-064U,2024-09-23T05:31:03.001440,15.40680772,.0001816,43.0037,198.7385,267.4289,92.6359,0,U,59416,999,2761,-.22516E-4,-.1243E-4,0
STARLINK-31401,2024-064V,2024-09-23T03:54:26.938656,15.40695752,.0001514,43.0012,199.0942,270.0480,90.0203,0,U,59417,999,2735,.27011E-4,.825E-5,0
STARLINK-31414,2024-064W,2024-09-23T12:32:49.322112,15.40699358,.0001676,43.0049,197.5029,262.0773,97.9893,0,U,59418,999,2765,.48179E-4,.1709E-4,0
STARLINK-31415,2024-064X,2024-09-23T12:45:43.369344,15.40702483,.0002489,43.0052,197.5697,248.9687,111.0903,0,U,59419,999,2765,-.10597E-4,-.747E-5,0
STARLINK-31466,2024-064Y,2024-09-23T12:39:16.729344,15.40703512,.0001185,43.0061,197.5357,271.2480,88.8241,0,U,59420,999,2765,.45118E-4,.1582E-4,0
STARLINK-11087 [DTC],2024-065A,2024-09-23T13:22:48.927072,15.71476279,.0000968,53.1579,204.5947,114.0916,246.0204,0,U,59421,999,2783,-.19977E-4,-.3208E-4,0
STARLINK-11090 [DTC],2024-065B,2024-09-23T13:17:32.439552,15.71473521,.0000888,53.1577,204.5731,85.7927,274.3193,0,U,59422,999,2785,-.2045E-4,-.327E-4,0
STARLINK-11093 [DTC],2024-065C,2024-09-23T13:15:02.227968,15.71460089,.0001141,53.1571,204.5581,107.7570,252.3573,0,U,59423,999,2783,-.9025E-5,-.178E-4,0
STARLINK-11083 [DTC],2024-065D,2024-09-23T13:11:26.196000,15.71466700,.0001214,53.1568,204.5423,89.6393,270.4765,0,U,59424,999,2779,.44045E-4,.5142E-4,0
STARLINK-11085 [DTC],2024-065E,2024-09-23T05:29:43.611072,15.71473424,.0001033,53.1593,206.0971,105.1121,255.0012,0,U,59425,999,2774,-.16369E-4,-.2738E-4,0
STARLINK-11089 [DTC],2024-065F,2024-09-23T03:04:50.119968,15.71466229,.0001246,53.1574,206.1876,99.1851,260.9309,0,U,59426,999,2778,.61333E-5,.195E-5,0
STARLINK-31757,2024-065G,2024-09-23T06:10:38.787168,15.39622355,.0001283,53.1604,241.0290,102.0065,258.1084,0,U,59427,999,2732,.1044E-5,-.358E-5,0
STARLINK-31752,2024-065H,2024-09-23T06:14:22.043040,16.15409321,.0005635,53.1372,214.7057,199.8958,269.1269,0,U,59428,999,2767,.14014E-2,.1860885E-1,.33062E-2
STARLINK-31773,2024-065J,2024-09-23T07:24:20.185344,15.39618653,.0001547,53.1575,242.0505,94.1797,265.9385,0,U,59429,999,2731,.78014E-5,-.88E-6,0
STARLINK-31772,2024-065K,2024-09-23T08:11:00.080160,15.39626444,.0001358,53.1590,241.5375,87.5416,272.5745,0,U,59430,999,2732,.43709E-4,.135E-4,0
STARLINK-31613,2024-065L,2024-09-23T05:37:29.110080,15.39628136,.0001056,53.1587,242.2944,86.5230,273.5895,0,U,59431,999,2730,.29352E-4,.775E-5,0
STARLINK-31780,2024-065M,2024-09-23T07:57:37.969344,15.39629606,.0001314,53.1581,241.4775,84.6126,275.5029,0,U,59432,999,2732,.22277E-3,.8524E-4,0
STARLINK-31740,2024-065N,2024-09-23T07:37:42.461184,15.39629354,.000146,53.1584,242.1093,95.9631,264.1540,0,U,59433,999,2731,.58454E-4,.194E-4,0
STARLINK-31580,2024-065P,2024-09-23T07:31:01.753536,15.39615771,.0001428,53.1595,242.0772,100.4600,259.6566,0,U,59434,999,2731,.66902E-4,.2277E-4,0
STARLINK-31696,2024-065Q,2024-09-23T05:24:07.274016,15.39620216,.0001086,53.1581,242.2374,90.4950,269.6179,0,U,59435,999,2730,-.17497E-5,-.469E-5,0
STARLINK-31700,2024-065R,2024-09-23T08:17:12.952320,15.39640111,.0001361,53.1585,241.5644,81.9777,278.1382,0,U,59436,999,2732,.20473E-3,.7803E-4,0
STARLINK-31706,2024-065S,2024-09-23T08:51:07.543584,15.39623070,.0001326,53.1597,241.7139,95.0709,265.0447,0,U,59437,999,2732,.2717E-4,.688E-5,0
STARLINK-31711,2024-065T,2024-09-23T08:17:41.308800,15.39633637,.0001326,53.1584,241.5660,101.9372,258.1782,0,U,59438,999,2732,.19069E-3,.7239E-4,0
STARLINK-31708,2024-065U,2024-09-23T08:03:49.631040,15.39625101,.0001282,53.1591,241.5071,91.3967,268.7184,0,U,59439,999,2732,.37401E-4,.1097E-4,0
STARLINK-31682,2024-065V,2024-09-23T14:00:01.999872,15.85388265,.0004487,53.1497,203.6518,170.5321,14.4831,0,U,59440,999,603,.14976E-2,.38146E-2,0
STARLINK-31693,2024-065W,2024-09-23T07:50:57.119136,15.39610532,.0001409,53.1602,241.4469,81.9407,278.1758,0,U,59441,999,2732,.10495E-3,.3799E-4,0
STARLINK-31617,2024-068A,2024-09-23T03:50:50.548992,15.40706778,.0001758,43.0016,178.0355,268.5958,91.4697,0,U,59455,999,2689,-.7306E-5,-.609E-5,0
STARLINK-31622,2024-068B,2024-09-23T11:18:15.039360,15.40698442,.0002045,43.0040,176.0595,261.3932,98.6693,0,U,59456,999,2694,.84885E-5,.51E-6,0
STARLINK-31319,2024-068C,2024-09-23T04:13:25.602528,15.40701867,.0001193,43.0026,178.1541,267.5452,92.5268,0,U,59457,999,2689,-.41581E-4,-.204E-4,0
STARLINK-31625,2024-068D,2024-09-23T11:05:21.089760,15.40703447,.0001284,43.0026,175.9966,303.7616,56.3118,0,U,59458,999,2694,.4675E-4,.165E-4,0
STARLINK-31631,2024-068E,2024-09-23T10:42:58.139136,15.40695504,.0001942,43.0030,176.7470,270.4178,89.6456,0,U,59459,999,2693,.19735E-4,.521E-5,0
STARLINK-31620,2024-068F,2024-09-23T04:03:44.680032,15.40702704,.000191,43.0020,178.1002,266.8115,93.2523,0,U,59460,999,2689,.80964E-4,.308E-4,0
STARLINK-31511,2024-068H,2024-09-23T11:27:56.048256,15.40694571,.0001889,43.0053,176.1102,258.1164,101.9480,0,U,59462,999,2694,.8613E-5,.56E-6,0
STARLINK-31364,2024-068J,2024-09-23T10:33:17.956224,15.40693133,.0001661,43.0034,176.6960,302.5810,57.4886,0,U,59463,999,2693,.16734E-4,.395E-5,0
STARLINK-31597,2024-068K,2024-09-23T10:58:53.894208,15.40699177,.0001673,43.0042,175.9588,288.0094,72.0580,0,U,59464,999,2689,.24396E-4,.715E-5,0
STARLINK-31621,2024-068L,2024-09-23T11:08:33.633024,15.40720202,.000148,43.0030,176.0206,292.6436,67.4264,0,U,59465,999,2694,-.94809E-4,-.4264E-4,0
STARLINK-31462,2024-068M,2024-09-23T10:52:27.268896,15.40688872,.0002042,43.0065,175.9083,277.7654,82.2970,0,U,59466,999,2694,.1431E-4,.294E-5,0
STARLINK-31592,2024-068N,2024-09-23T11:24:42.468192,15.40697334,.0001681,43.0041,176.0934,261.6393,98.4273,0,U,59467,999,2694,.30687E-4,.978E-5,0
STARLINK-31267,2024-068P,2024-09-23T04:00:31.972608,15.40688389,.0001765,43.0038,178.0821,272.6660,87.3995,0,U,59468,999,2689,-.70571E-5,-.598E-5,0
STARLINK-31381,2024-068Q,2024-09-23T03:57:17.281440,15.40711419,.0001738,43.0011,178.0669,278.3571,81.7089,0,U,59469,999,2689,.24353E-4,.714E-5,0
STARLINK-31546,2024-068R,2024-09-23T04:16:39.326016,15.40690515,.0002227,43.0053,178.1672,272.2907,87.7695,0,U,59470,999,2689,-.28043E-4,-.1475E-4,0
STARLINK-31575,2024-068S,2024-09-23T02:33:37.404288,15.40699235,.0001162,43.0039,178.4887,281.8718,78.2008,0,U,59471,999,2688,-.93207E-6,-.342E-5,0
STARLINK-31375,2024-068T,2024-09-23T14:00:01.999872,15.53395399,.001205,43.0000,173.4242,227.4594,135.4235,0,U,59472,999,596,.34515E-2,.230977E-2,0
STARLINK-31610,2024-068U,2024-09-23T11:02:07.614240,15.40704307,.0001634,43.0032,175.9742,282.7451,77.3223,0,U,59473,999,2694,-.55057E-4,-.2603E-4,0
STARLINK-31581,2024-068V,2024-09-23T02:20:42.828288,15.40703846,.0001182,43.0020,178.4199,273.5199,86.5522,0,U,59474,999,2688,.21946E-4,.614E-5,0
STARLINK-31566,2024-068W,2024-09-23T10:45:59.774400,15.40688590,.0001758,43.0045,175.8854,279.3888,80.6770,0,U,59475,999,2694,.48434E-4,.1719E-4,0
STARLINK-31515,2024-068X,2024-09-23T10:55:40.232064,15.40702267,.0001696,43.0042,175.9370,257.2805,102.7862,0,U,59476,999,2694,-.26491E-4,-.141E-4,0
STARLINK-31531,2024-068Y,2024-09-23T04:09:59.692320,15.40705030,.0001726,43.0009,177.2606,271.8005,88.2653,0,U,59477,999,2690,.11655E-4,.183E-5,0
STARLINK-31753,2024-071A,2024-09-23T15:13:13.133856,15.40713076,.0001467,43.0036,134.0242,277.9565,82.1125,0,U,59484,999,2649,.40977E-4,.1409E-4,0
STARLINK-31653,2024-071B,2024-09-23T15:24:17.883360,15.44382594,.0003726,43.0023,133.2146,283.0220,77.0221,0,U,59485,999,2650,.39054E-3,.18193E-3,0
STARLINK-31733,2024-071C,2024-09-23T08:37:13.865664,15.40705026,.0001249,43.0023,135.3981,265.1747,94.8967,0,U,59486,999,2645,.22218E-4,.625E-5,0
STARLINK-31657,2024-071D,2024-09-23T08:50:07.626048,15.40712227,.0001538,43.0016,135.4694,280.1563,79.9120,0,U,59487,999,2645,.38812E-4,.1319E-4,0
STARLINK-31754,2024-071E,2024-09-23T07:48:50.363424,15.40710955,.0001315,43.0033,135.1422,278.9557,81.1150,0,U,59488,999,2645,.9642E-4,.3728E-4,0
STARLINK-31638,2024-071F,2024-09-23T08:01:43.979520,15.40749992,.0001542,43.0032,135.2106,290.6783,69.3908,0,U,59489,999,2645,-.22917E-3,-.988E-4,0
STARLINK-31670,2024-071G,2024-09-22T23:59:03.186816,15.40696028,.0001853,43.0040,137.8781,261.7736,98.2910,0,U,59490,999,2639,.39205E-4,.1334E-4,0
STARLINK-31712,2024-071H,2024-09-23T14:40:57.383328,15.40706944,.0001322,43.0004,133.8565,279.0047,81.0659,0,U,59491,999,2649,.61831E-4,.2281E-4,0
STARLINK-31684,2024-071J,2024-09-22T23:52:24.212352,15.40690411,.0001143,43.0042,136.9572,269.8633,90.2093,0,U,59492,999,2640,.60063E-4,.2206E-4,0
STARLINK-31678,2024-071K,2024-09-23T15:16:14.884032,15.40706521,.0001432,43.0025,133.1695,272.6844,87.3849,0,U,59493,999,2532,.22403E-4,.633E-5,0
STARLINK-31744,2024-071L,2024-09-23T01:19:18.333120,15.40692093,.0001265,43.0034,136.5481,278.8376,81.2337,0,U,59494,999,2641,.67244E-4,.2506E-4,0
STARLINK-31719,2024-071M,2024-09-23T08:43:40.971360,15.40705225,.000141,43.0071,135.4270,243.6530,116.4182,0,U,59495,999,2645,.69551E-4,.2603E-4,0
STARLINK-31728,2024-071N,2024-09-23T08:46:54.035616,15.40707697,.000186,43.0040,135.4483,262.8242,97.2403,0,U,59496,999,2645,.3933E-4,.134E-4,0
STARLINK-31720,2024-071P,2024-09-23T00:34:20.601120,15.40700536,.0001454,43.0033,137.1819,286.6097,73.4600,0,U,59497,999,2640,.10623E-4,.14E-5,0
STARLINK-31731,2024-071Q,2024-09-23T08:34:01.455456,15.40680113,.0000769,43.0017,135.3796,293.5325,66.5451,0,U,59498,999,2645,-.5686E-4,-.2676E-4,0
STARLINK-31742,2024-071R,2024-09-23T08:24:19.041696,15.40707378,.0002847,43.0039,135.3294,269.4975,90.5555,0,U,59499,999,2645,.34434E-4,.1135E-4,0
STARLINK-31512,2024-071S,2024-09-23T08:08:11.729760,15.40696536,.0002086,43.0042,135.2410,272.9301,87.1317,0,U,59500,999,2645,.31929E-4,.103E-4,0
STARLINK-31458,2024-071T,2024-09-23T00:44:01.012992,15.40678365,.0001939,43.0068,137.2252,262.2907,97.7729,0,U,59501,999,2640,.10617E-3,.413E-4,0
STARLINK-31357,2024-071U,2024-09-23T08:11:25.198368,15.40705304,.000215,43.0056,135.2582,273.3231,86.7379,0,U,59502,999,2645,.84178E-4,.3215E-4,0
